datetime,venueId,total,dwell,Sensor Name,Sensor Type,Lat Long,avg_dwell,Latitude,Longitude,date,time,hour
2023-10-18 22:00:00+11:00,7780,135,25245,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-10-18,22:00:00,22
2023-08-31 11:00:00+10:00,7780,190,46360,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-08-31,11:00:00,11
2023-08-31 09:00:00+10:00,7780,182,36764,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-08-31,09:00:00,9
2023-09-28 13:00:00+10:00,7780,395,88480,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-09-28,13:00:00,13
2023-09-28 11:00:00+10:00,7780,232,90248,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2023-09-28,11:00:00,11
2023-09-28 04:00:00+10:00,7780,6,60,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2023-09-28,04:00:00,4
2023-10-19 12:00:00+11:00,7780,344,127280,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2023-10-19,12:00:00,12
2023-10-19 09:00:00+11:00,7780,266,37506,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2023-10-19,09:00:00,9
2023-10-20 09:00:00+11:00,7780,118,30798,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-10-20,09:00:00,9
2023-10-02 02:00:00+11:00,7780,19,5529,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-10-02,02:00:00,2
2023-10-02 21:00:00+11:00,7780,186,46314,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-10-02,21:00:00,21
2023-04-01 07:00:00+11:00,7780,49,24157,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2023-04-01,07:00:00,7
2023-04-01 09:00:00+11:00,7780,93,22227,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-04-01,09:00:00,9
2023-04-01 08:00:00+11:00,7780,43,12857,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-04-01,08:00:00,8
2023-04-01 22:00:00+11:00,7780,121,45859,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2023-04-01,22:00:00,22
2023-04-07 07:00:00+10:00,7780,29,10382,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2023-04-07,07:00:00,7
2023-04-03 20:00:00+10:00,7780,120,36240,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2023-04-03,20:00:00,20
2023-04-03 18:00:00+10:00,7780,193,37828,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-04-03,18:00:00,18
2023-04-03 06:00:00+10:00,7780,36,19728,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",9.0,-37.8025805,144.9656012,2023-04-03,06:00:00,6
2023-04-04 19:00:00+10:00,7780,191,39346,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-04-04,19:00:00,19
2023-04-06 10:00:00+10:00,7780,138,37122,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-04-06,10:00:00,10
2023-04-08 20:00:00+10:00,7780,120,32640,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-04-08,20:00:00,20
2023-09-30 01:00:00+10:00,7780,54,20196,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2023-09-30,01:00:00,1
2023-09-30 08:00:00+10:00,7780,64,11456,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2023-09-30,08:00:00,8
2023-09-30 17:00:00+10:00,7780,184,58696,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2023-09-30,17:00:00,17
2023-04-07 08:00:00+10:00,7780,20,8280,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2023-04-07,08:00:00,8
2023-04-07 17:00:00+10:00,7780,136,43384,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2023-04-07,17:00:00,17
2023-04-08 19:00:00+10:00,7780,104,34528,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2023-04-08,19:00:00,19
2023-04-08 21:00:00+10:00,7780,80,14800,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-04-08,21:00:00,21
2023-10-03 06:00:00+11:00,7780,36,18288,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2023-10-03,06:00:00,6
2023-10-03 11:00:00+11:00,7780,77,14553,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-10-03,11:00:00,11
2023-10-08 10:00:00+11:00,7780,1032,666672,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",10.0,-37.8025805,144.9656012,2023-10-08,10:00:00,10
2023-10-08 07:00:00+11:00,7780,124,76508,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",10.0,-37.8025805,144.9656012,2023-10-08,07:00:00,7
2023-10-08 19:00:00+11:00,7780,272,78064,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-10-08,19:00:00,19
2023-04-10 03:00:00+10:00,7780,9,2043,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-04-10,03:00:00,3
2023-04-10 12:00:00+10:00,7780,124,38936,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2023-04-10,12:00:00,12
2023-04-10 23:00:00+10:00,7780,12,2040,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2023-04-10,23:00:00,23
2023-04-11 16:00:00+10:00,7780,142,40186,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-04-11,16:00:00,16
2023-04-11 15:00:00+10:00,7780,116,28536,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-04-11,15:00:00,15
2023-10-10 04:00:00+11:00,7780,7,4739,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",11.0,-37.8025805,144.9656012,2023-10-10,04:00:00,4
2023-10-11 00:00:00+11:00,7780,17,5338,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2023-10-11,00:00:00,0
2023-10-11 14:00:00+11:00,7780,222,56388,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-10-11,14:00:00,14
2023-05-04 06:00:00+10:00,7780,52,24128,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2023-05-04,06:00:00,6
2023-05-06 20:00:00+10:00,7780,94,30832,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2023-05-06,20:00:00,20
2023-04-14 08:00:00+10:00,7780,115,29785,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-04-14,08:00:00,8
2023-04-14 15:00:00+10:00,7780,154,57442,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2023-04-14,15:00:00,15
2023-04-14 12:00:00+10:00,7780,148,69412,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2023-04-14,12:00:00,12
2023-04-14 14:00:00+10:00,7780,152,54720,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2023-04-14,14:00:00,14
2023-04-15 12:00:00+10:00,7780,106,28302,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-04-15,12:00:00,12
2023-04-15 18:00:00+10:00,7780,101,22220,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-04-15,18:00:00,18
2023-04-01 18:00:00+11:00,7780,220,51700,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-04-01,18:00:00,18
2023-04-01 03:00:00+11:00,7780,7,182,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2023-04-01,03:00:00,3
2023-04-01 21:00:00+11:00,7780,119,21658,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-04-01,21:00:00,21
2023-04-12 05:00:00+10:00,7780,6,120,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2023-04-12,05:00:00,5
2023-04-08 02:00:00+10:00,7780,28,7980,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-04-08,02:00:00,2
2023-04-08 00:00:00+10:00,7780,25,4675,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-04-08,00:00:00,0
2023-04-06 19:00:00+10:00,7780,77,24794,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2023-04-06,19:00:00,19
2023-04-06 20:00:00+10:00,7780,54,9288,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2023-04-06,20:00:00,20
2023-04-06 16:00:00+10:00,7780,200,60800,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2023-04-06,16:00:00,16
2023-04-13 05:00:00+10:00,7780,8,2104,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-04-13,05:00:00,5
2023-04-16 23:00:00+10:00,7780,15,2040,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2023-04-16,23:00:00,23
2023-04-16 18:00:00+10:00,7780,130,24960,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-04-16,18:00:00,18
2023-04-16 16:00:00+10:00,7780,172,81356,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2023-04-16,16:00:00,16
2023-04-19 06:00:00+10:00,7780,44,22396,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2023-04-19,06:00:00,6
2023-04-19 22:00:00+10:00,7780,66,17490,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-04-19,22:00:00,22
2023-04-04 21:00:00+10:00,7780,52,9724,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-04-04,21:00:00,21
2023-04-10 18:00:00+10:00,7780,97,19788,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-04-10,18:00:00,18
2023-04-10 00:00:00+10:00,7780,23,11822,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2023-04-10,00:00:00,0
2023-04-12 15:00:00+10:00,7780,129,39861,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2023-04-12,15:00:00,15
2023-04-12 10:00:00+10:00,7780,78,33150,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2023-04-12,10:00:00,10
2023-04-13 16:00:00+10:00,7780,178,42186,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-04-13,16:00:00,16
2023-04-09 01:00:00+10:00,7780,17,5032,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-04-09,01:00:00,1
2023-04-09 23:00:00+10:00,7780,23,5106,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-04-09,23:00:00,23
2023-04-09 07:00:00+10:00,7780,9,3537,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2023-04-09,07:00:00,7
2023-04-05 11:00:00+10:00,7780,189,53487,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-04-05,11:00:00,11
2023-04-05 17:00:00+10:00,7780,216,54216,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-04-05,17:00:00,17
2023-03-08 19:00:00+11:00,7780,145,29290,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-03-08,19:00:00,19
2023-03-10 02:00:00+11:00,7780,14,6594,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2023-03-10,02:00:00,2
2023-03-20 22:00:00+11:00,7780,71,9514,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2023-03-20,22:00:00,22
2023-03-25 13:00:00+11:00,7780,160,65120,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2023-03-25,13:00:00,13
2023-03-25 07:00:00+11:00,7780,46,25024,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",9.0,-37.8025805,144.9656012,2023-03-25,07:00:00,7
2023-03-28 16:00:00+11:00,7780,216,78840,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2023-03-28,16:00:00,16
2023-03-28 11:00:00+11:00,7780,128,42752,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2023-03-28,11:00:00,11
2023-04-02 06:00:00+10:00,7780,15,3180,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-04-02,06:00:00,6
2023-03-23 23:00:00+11:00,7780,27,1323,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2023-03-23,23:00:00,23
2023-01-11 23:00:00+11:00,7780,54,1188,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2023-01-11,23:00:00,23
2023-01-11 04:00:00+11:00,7780,5,7200,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",24.0,-37.8025805,144.9656012,2023-01-11,04:00:00,4
2023-01-11 01:00:00+11:00,7780,19,3591,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-01-11,01:00:00,1
2023-01-11 02:00:00+11:00,7780,9,6417,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",11.0,-37.8025805,144.9656012,2023-01-11,02:00:00,2
2023-01-13 18:00:00+11:00,7780,143,62348,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2023-01-13,18:00:00,18
2023-01-08 02:00:00+11:00,7780,14,182,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2023-01-08,02:00:00,2
2023-01-14 11:00:00+11:00,7780,69,20976,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2023-01-14,11:00:00,11
2023-01-14 00:00:00+11:00,7780,72,35064,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2023-01-14,00:00:00,0
2023-01-17 14:00:00+11:00,7780,105,20370,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-01-17,14:00:00,14
2023-01-05 02:00:00+11:00,7780,7,539,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2023-01-05,02:00:00,2
2023-01-05 19:00:00+11:00,7780,132,43692,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2023-01-05,19:00:00,19
2023-01-02 21:00:00+11:00,7780,112,27104,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-01-02,21:00:00,21
2023-12-16 00:00:00+11:00,7780,85,12835,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2023-12-16,00:00:00,0
2023-12-16 03:00:00+11:00,7780,21,10143,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2023-12-16,03:00:00,3
2023-01-02 07:00:00+11:00,7780,20,11400,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",9.0,-37.8025805,144.9656012,2023-01-02,07:00:00,7
2023-01-02 16:00:00+11:00,7780,141,84177,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",9.0,-37.8025805,144.9656012,2023-01-02,16:00:00,16
2023-12-16 09:00:00+11:00,7780,51,23562,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2023-12-16,09:00:00,9
2023-01-02 12:00:00+11:00,7780,94,34310,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2023-01-02,12:00:00,12
2023-01-02 08:00:00+11:00,7780,43,21113,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2023-01-02,08:00:00,8
2023-01-02 22:00:00+11:00,7780,72,19152,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-01-02,22:00:00,22
2023-12-24 10:00:00+11:00,7780,100,64700,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",10.0,-37.8025805,144.9656012,2023-12-24,10:00:00,10
2023-01-07 23:00:00+11:00,7780,62,8866,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2023-01-07,23:00:00,23
2023-01-07 04:00:00+11:00,7780,8,3000,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2023-01-07,04:00:00,4
2023-01-07 21:00:00+11:00,7780,177,33276,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-01-07,21:00:00,21
2023-12-25 19:00:00+11:00,7780,95,36670,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2023-12-25,19:00:00,19
2023-12-25 15:00:00+11:00,7780,42,6552,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2023-12-25,15:00:00,15
2023-12-25 16:00:00+11:00,7780,51,10914,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-12-25,16:00:00,16
2023-12-25 10:00:00+11:00,7780,32,17568,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",9.0,-37.8025805,144.9656012,2023-12-25,10:00:00,10
2023-12-25 03:00:00+11:00,7780,6,1800,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2023-12-25,03:00:00,3
2023-12-18 16:00:00+11:00,7780,188,105092,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",9.0,-37.8025805,144.9656012,2023-12-18,16:00:00,16
2023-12-18 01:00:00+11:00,7780,13,7384,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",9.0,-37.8025805,144.9656012,2023-12-18,01:00:00,1
2023-12-18 04:00:00+11:00,7780,7,3598,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2023-12-18,04:00:00,4
2023-12-18 19:00:00+11:00,7780,274,130972,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2023-12-18,19:00:00,19
2023-01-13 03:00:00+11:00,7780,20,5160,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-01-13,03:00:00,3
2023-01-13 21:00:00+11:00,7780,228,70680,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2023-01-13,21:00:00,21
2023-12-09 17:00:00+11:00,7780,58,17806,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2023-12-09,17:00:00,17
2023-12-09 16:00:00+11:00,7780,87,19836,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-12-09,16:00:00,16
2023-01-01 05:00:00+11:00,7780,32,6016,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-01-01,05:00:00,5
2023-01-01 19:00:00+11:00,7780,104,41808,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2023-01-01,19:00:00,19
2023-12-28 08:00:00+11:00,7780,49,5439,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2023-12-28,08:00:00,8
2023-12-28 17:00:00+11:00,7780,123,51291,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2023-12-28,17:00:00,17
2023-12-28 22:00:00+11:00,7780,64,8192,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2023-12-28,22:00:00,22
2023-12-28 05:00:00+11:00,7780,2,1800,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",15.0,-37.8025805,144.9656012,2023-12-28,05:00:00,5
2023-12-28 12:00:00+11:00,7780,111,41181,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2023-12-28,12:00:00,12
2023-12-29 05:00:00+11:00,7780,1,0,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2023-12-29,05:00:00,5
2023-12-29 10:00:00+11:00,7780,95,17195,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-12-29,10:00:00,10
2023-12-29 12:00:00+11:00,7780,97,21922,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2023-12-29,12:00:00,12
2023-12-29 20:00:00+11:00,7780,146,74314,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2023-12-29,20:00:00,20
2023-12-13 20:00:00+11:00,7780,215,93525,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2023-12-13,20:00:00,20
2023-12-13 09:00:00+11:00,7780,160,47360,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2023-12-13,09:00:00,9
2023-12-13 06:00:00+11:00,7780,35,11585,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2023-12-13,06:00:00,6
2023-03-13 02:00:00+11:00,7780,12,5880,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2023-03-13,02:00:00,2
2023-03-13 07:00:00+11:00,7780,29,12847,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2023-03-13,07:00:00,7
2023-03-13 13:00:00+11:00,7780,200,66200,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2023-03-13,13:00:00,13
