datetime,venueId,total,dwell,Sensor Name,Sensor Type,Lat Long,avg_dwell,Latitude,Longitude,date,time,hour,weekday
2024-02-22 10:00:00+11:00,7780,134,59094,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2024-02-22,10:00:00,10,Thursday
2024-02-25 10:00:00+11:00,7780,86,19436,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-02-25,10:00:00,10,Sunday
2024-02-25 18:00:00+11:00,7780,162,37746,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-02-25,18:00:00,18,Sunday
2024-02-27 03:00:00+11:00,7780,11,363,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-02-27,03:00:00,3,Tuesday
2024-02-27 08:00:00+11:00,7780,251,85340,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-02-27,08:00:00,8,Tuesday
2024-02-14 18:00:00+11:00,7780,205,67445,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-02-14,18:00:00,18,Wednesday
2024-02-14 15:00:00+11:00,7780,158,46136,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-14,15:00:00,15,Wednesday
2024-02-14 20:00:00+11:00,7780,203,48923,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-14,20:00:00,20,Wednesday
2024-02-23 08:00:00+11:00,7780,190,66500,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-02-23,08:00:00,8,Friday
2024-02-26 17:00:00+11:00,7780,245,56840,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-02-26,17:00:00,17,Monday
2024-02-26 11:00:00+11:00,7780,161,58282,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-02-26,11:00:00,11,Monday
2024-02-21 17:00:00+11:00,7780,209,42009,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-02-21,17:00:00,17,Wednesday
2024-02-21 10:00:00+11:00,7780,123,20787,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2024-02-21,10:00:00,10,Wednesday
2024-01-25 18:00:00+11:00,7780,111,38406,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-01-25,18:00:00,18,Thursday
2024-02-12 18:00:00+11:00,7780,154,50974,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-02-12,18:00:00,18,Monday
2024-02-12 15:00:00+11:00,7780,172,54008,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-02-12,15:00:00,15,Monday
2024-02-12 13:00:00+11:00,7780,115,28175,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-12,13:00:00,13,Monday
2024-02-12 20:00:00+11:00,7780,155,35340,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-02-12,20:00:00,20,Monday
2024-02-25 04:00:00+11:00,7780,20,1320,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2024-02-25,04:00:00,4,Sunday
2024-02-01 20:00:00+11:00,7780,167,46927,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-01,20:00:00,20,Thursday
2024-02-01 06:00:00+11:00,7780,32,4128,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2024-02-01,06:00:00,6,Thursday
2024-01-27 17:00:00+11:00,7780,227,85579,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-01-27,17:00:00,17,Saturday
2024-01-27 05:00:00+11:00,7780,2,0,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-01-27,05:00:00,5,Saturday
2024-01-29 00:00:00+11:00,7780,42,18228,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2024-01-29,00:00:00,0,Monday
2024-01-29 06:00:00+11:00,7780,20,7080,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-01-29,06:00:00,6,Monday
2024-01-29 13:00:00+11:00,7780,238,65212,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-01-29,13:00:00,13,Monday
2024-01-29 19:00:00+11:00,7780,94,31772,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-01-29,19:00:00,19,Monday
2024-01-30 21:00:00+11:00,7780,106,23108,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-01-30,21:00:00,21,Tuesday
2024-01-30 05:00:00+11:00,7780,12,7320,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",10.0,-37.8025805,144.9656012,2024-01-30,05:00:00,5,Tuesday
2024-01-30 02:00:00+11:00,7780,21,2814,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2024-01-30,02:00:00,2,Tuesday
2024-02-24 13:00:00+11:00,7780,230,105340,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2024-02-24,13:00:00,13,Saturday
2024-02-24 21:00:00+11:00,7780,252,72828,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-24,21:00:00,21,Saturday
2024-01-26 21:00:00+11:00,7780,155,57970,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-01-26,21:00:00,21,Friday
2024-01-26 20:00:00+11:00,7780,132,48312,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-01-26,20:00:00,20,Friday
2024-01-26 18:00:00+11:00,7780,112,35392,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-01-26,18:00:00,18,Friday
2024-01-26 15:00:00+11:00,7780,156,55068,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-01-26,15:00:00,15,Friday
2024-02-27 13:00:00+11:00,7780,260,64220,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-27,13:00:00,13,Tuesday
2024-02-03 08:00:00+11:00,7780,74,26714,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-02-03,08:00:00,8,Saturday
2024-02-03 22:00:00+11:00,7780,141,54849,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-02-03,22:00:00,22,Saturday
2024-02-02 13:00:00+11:00,7780,190,43320,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-02-02,13:00:00,13,Friday
2024-02-02 21:00:00+11:00,7780,79,20619,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-02,21:00:00,21,Friday
2024-02-02 18:00:00+11:00,7780,229,58166,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-02,18:00:00,18,Friday
2024-02-02 22:00:00+11:00,7780,152,36936,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-02,22:00:00,22,Friday
2024-02-02 09:00:00+11:00,7780,126,31626,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-02,09:00:00,9,Friday
2024-02-04 15:00:00+11:00,7780,79,18644,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-02-04,15:00:00,15,Sunday
2024-02-04 08:00:00+11:00,7780,35,19145,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",9.0,-37.8025805,144.9656012,2024-02-04,08:00:00,8,Sunday
2024-02-04 09:00:00+11:00,7780,96,26112,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-04,09:00:00,9,Sunday
2024-02-04 17:00:00+11:00,7780,84,28560,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-02-04,17:00:00,17,Sunday
2024-02-04 21:00:00+11:00,7780,152,38304,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-04,21:00:00,21,Sunday
2024-02-05 00:00:00+11:00,7780,33,12837,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-02-05,00:00:00,0,Monday
2024-02-05 21:00:00+11:00,7780,56,28056,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2024-02-05,21:00:00,21,Monday
2024-02-05 18:00:00+11:00,7780,132,29832,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-02-05,18:00:00,18,Monday
2024-02-06 16:00:00+11:00,7780,187,31042,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2024-02-06,16:00:00,16,Tuesday
2024-02-06 11:00:00+11:00,7780,183,45750,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-06,11:00:00,11,Tuesday
2024-02-06 13:00:00+11:00,7780,285,64410,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-02-06,13:00:00,13,Tuesday
2024-02-07 08:00:00+11:00,7780,167,49098,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-07,08:00:00,8,Wednesday
2024-02-07 07:00:00+11:00,7780,97,20176,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-02-07,07:00:00,7,Wednesday
2024-02-08 22:00:00+11:00,7780,83,18841,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-02-08,22:00:00,22,Thursday
2024-02-09 21:00:00+11:00,7780,114,28842,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-09,21:00:00,21,Friday
2024-01-05 23:00:00+11:00,7780,57,6840,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2024-01-05,23:00:00,23,Friday
2024-03-24 06:00:00+11:00,7780,6,2220,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-03-24,06:00:00,6,Sunday
2024-03-24 20:00:00+11:00,7780,239,55687,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-03-24,20:00:00,20,Sunday
2024-03-24 14:00:00+11:00,7780,155,46190,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-03-24,14:00:00,14,Sunday
2024-03-24 23:00:00+11:00,7780,72,3672,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-03-24,23:00:00,23,Sunday
2024-03-25 09:00:00+11:00,7780,120,40800,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-03-25,09:00:00,9,Monday
2024-03-27 17:00:00+11:00,7780,209,59356,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-03-27,17:00:00,17,Wednesday
2024-01-08 05:00:00+11:00,7780,2,0,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-01-08,05:00:00,5,Monday
2024-01-08 21:00:00+11:00,7780,76,14820,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-01-08,21:00:00,21,Monday
2024-01-08 16:00:00+11:00,7780,48,15504,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-01-08,16:00:00,16,Monday
2024-01-08 08:00:00+11:00,7780,45,9540,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-01-08,08:00:00,8,Monday
2024-03-29 17:00:00+11:00,7780,159,52629,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-03-29,17:00:00,17,Friday
2024-01-09 19:00:00+11:00,7780,159,40545,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-01-09,19:00:00,19,Tuesday
2024-01-09 09:00:00+11:00,7780,96,17088,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2024-01-09,09:00:00,9,Tuesday
2024-01-09 22:00:00+11:00,7780,49,10094,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-01-09,22:00:00,22,Tuesday
2024-03-28 08:00:00+11:00,7780,137,18769,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2024-03-28,08:00:00,8,Thursday
2024-03-28 07:00:00+11:00,7780,86,34056,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-03-28,07:00:00,7,Thursday
2024-01-13 12:00:00+11:00,7780,141,37506,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-01-13,12:00:00,12,Saturday
2024-01-13 18:00:00+11:00,7780,169,65741,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-01-13,18:00:00,18,Saturday
2024-01-10 03:00:00+11:00,7780,13,2639,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-01-10,03:00:00,3,Wednesday
2024-01-10 19:00:00+11:00,7780,213,64965,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-01-10,19:00:00,19,Wednesday
2024-01-10 00:00:00+11:00,7780,8,6480,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",13.0,-37.8025805,144.9656012,2024-01-10,00:00:00,0,Wednesday
2024-01-10 16:00:00+11:00,7780,240,102480,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2024-01-10,16:00:00,16,Wednesday
2024-01-11 15:00:00+11:00,7780,108,42552,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-01-11,15:00:00,15,Thursday
2024-01-11 16:00:00+11:00,7780,135,54675,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-01-11,16:00:00,16,Thursday
2024-01-11 10:00:00+11:00,7780,136,32504,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-01-11,10:00:00,10,Thursday
2024-01-11 06:00:00+11:00,7780,30,11280,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-01-11,06:00:00,6,Thursday
2024-01-11 22:00:00+11:00,7780,63,13923,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-01-11,22:00:00,22,Thursday
2024-02-12 22:00:00+11:00,7780,86,18146,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-02-12,22:00:00,22,Monday
2024-02-12 01:00:00+11:00,7780,14,5040,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-02-12,01:00:00,1,Monday
2024-02-01 23:00:00+11:00,7780,13,481,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-02-01,23:00:00,23,Thursday
2024-02-01 00:00:00+11:00,7780,28,13328,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2024-02-01,00:00:00,0,Thursday
2024-02-01 02:00:00+11:00,7780,20,1920,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2024-02-01,02:00:00,2,Thursday
2024-02-01 21:00:00+11:00,7780,76,21508,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-01,21:00:00,21,Thursday
2024-03-02 18:00:00+11:00,7780,243,69012,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-03-02,18:00:00,18,Saturday
2024-02-29 10:00:00+11:00,7780,201,44823,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-02-29,10:00:00,10,Thursday
2024-03-03 03:00:00+11:00,7780,15,2220,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2024-03-03,03:00:00,3,Sunday
2024-03-03 17:00:00+11:00,7780,196,79968,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-03-03,17:00:00,17,Sunday
2024-03-03 06:00:00+11:00,7780,5,360,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2024-03-03,06:00:00,6,Sunday
2024-03-04 18:00:00+11:00,7780,229,52670,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-03-04,18:00:00,18,Monday
2024-03-04 14:00:00+11:00,7780,268,47436,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2024-03-04,14:00:00,14,Monday
2024-01-29 07:00:00+11:00,7780,78,29016,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-01-29,07:00:00,7,Monday
2024-01-29 10:00:00+11:00,7780,140,40740,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-01-29,10:00:00,10,Monday
2024-03-06 03:00:00+11:00,7780,9,117,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-03-06,03:00:00,3,Wednesday
2024-03-06 07:00:00+11:00,7780,91,48503,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2024-03-06,07:00:00,7,Wednesday
2024-03-06 04:00:00+11:00,7780,6,5460,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",15.0,-37.8025805,144.9656012,2024-03-06,04:00:00,4,Wednesday
2024-03-06 00:00:00+11:00,7780,27,2889,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2024-03-06,00:00:00,0,Wednesday
2024-03-06 01:00:00+11:00,7780,15,3720,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-03-06,01:00:00,1,Wednesday
2024-02-03 11:00:00+11:00,7780,123,49200,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-02-03,11:00:00,11,Saturday
2024-02-03 15:00:00+11:00,7780,96,25728,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-03,15:00:00,15,Saturday
2024-02-04 06:00:00+11:00,7780,8,2344,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-04,06:00:00,6,Sunday
2024-02-05 12:00:00+11:00,7780,149,49021,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-02-05,12:00:00,12,Monday
2024-02-05 19:00:00+11:00,7780,149,44849,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-02-05,19:00:00,19,Monday
2024-02-05 01:00:00+11:00,7780,21,8946,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2024-02-05,01:00:00,1,Monday
2024-03-08 20:00:00+11:00,7780,214,108926,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2024-03-08,20:00:00,20,Friday
2024-03-08 21:00:00+11:00,7780,316,155156,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2024-03-08,21:00:00,21,Friday
2024-03-08 14:00:00+11:00,7780,176,39952,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-03-08,14:00:00,14,Friday
2024-03-08 09:00:00+11:00,7780,143,38038,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-03-08,09:00:00,9,Friday
2024-03-09 12:00:00+11:00,7780,86,25112,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-03-09,12:00:00,12,Saturday
2024-02-11 15:00:00+11:00,7780,200,75000,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-02-11,15:00:00,15,Sunday
2024-02-11 17:00:00+11:00,7780,138,54648,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-02-11,17:00:00,17,Sunday
2024-02-11 14:00:00+11:00,7780,83,31291,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-02-11,14:00:00,14,Sunday
2024-02-11 05:00:00+11:00,7780,9,2097,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-02-11,05:00:00,5,Sunday
2024-02-11 23:00:00+11:00,7780,30,2460,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2024-02-11,23:00:00,23,Sunday
2024-02-11 18:00:00+11:00,7780,199,52337,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-11,18:00:00,18,Sunday
2024-05-03 07:00:00+10:00,7780,80,25680,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-05-03,07:00:00,7,Friday
2024-05-03 10:00:00+10:00,7780,173,47575,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-05-03,10:00:00,10,Friday
2024-03-15 17:00:00+11:00,7780,189,57834,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-03-15,17:00:00,17,Friday
2024-03-15 06:00:00+11:00,7780,31,11749,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-03-15,06:00:00,6,Friday
2024-03-15 05:00:00+11:00,7780,7,8463,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",20.0,-37.8025805,144.9656012,2024-03-15,05:00:00,5,Friday
2024-05-07 14:00:00+10:00,7780,245,76195,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-05-07,14:00:00,14,Tuesday
2024-05-06 14:00:00+10:00,7780,225,52425,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-05-06,14:00:00,14,Monday
2024-05-06 01:00:00+10:00,7780,20,3960,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-05-06,01:00:00,1,Monday
2024-05-10 23:00:00+10:00,7780,40,7680,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-05-10,23:00:00,23,Friday
